x,y,discipline,image,lieu,n,present
6,2,"Pentathlon
moderne",icones/Pentathlon moderne.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
6,2,"Pentathlon
moderne",icones/Pentathlon moderne.svg,Clichy-sous-Bois,NA,non
6,2,"Pentathlon
moderne",icones/Pentathlon moderne.svg,Centre National de Tir de Châteauroux,NA,non
6,2,"Pentathlon
moderne",icones/Pentathlon moderne.svg,Pont Alexandre III,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Quais de Seine,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Stade de France,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Trocadéro,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Hôtel de ville-Invalides,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Stade nautique-Bassin eau calme,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Arena Porte de La Chapelle,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Stade Pierre-Mauroy,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Arena Bercy,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Concorde,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Stade tour Eiffel,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Stade BMX,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Stade Roland-Garros,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Arena Paris Nord,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Stade nautique-Bassin eau vive,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Vélodrome national,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Invalides-Pont Alexandre-III,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Site d'escalade,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Grand Palais,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Parc des Princes,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Stade Geoffroy-Guichard,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Stade de la Beaujoire,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Stade de Nice,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Stade de Bordeaux,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Stade de Lyon,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Stade de Marseille,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Golf national,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Arena Paris Sud,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Stade Yves-du-Manoir,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Arena Champ-de-Mars,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Paris La Défense Arena,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Centre aquatique,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Pont Alexandre-III,2,oui
7,2,"Natation
marathon",icones/Natation marathon.svg,Château de Versailles,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Teahupoo,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Centre national de tir,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Invalides,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Marina de Marseille,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Colline d'Elancourt,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Arena Paris Sud 1,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Stade Tour Eiffel,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Arena Paris Sud 6,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Clichy-sous-Bois,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Centre National de Tir de Châteauroux,NA,non
7,2,"Natation
marathon",icones/Natation marathon.svg,Pont Alexandre III,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Quais de Seine,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Stade de France,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Trocadéro,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Hôtel de ville-Invalides,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Stade nautique-Bassin eau calme,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Arena Porte de La Chapelle,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Stade Pierre-Mauroy,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Arena Bercy,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Concorde,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Stade tour Eiffel,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Stade BMX,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Stade Roland-Garros,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Arena Paris Nord,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Stade nautique-Bassin eau vive,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Vélodrome national,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Invalides-Pont Alexandre-III,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Site d'escalade,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Grand Palais,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Parc des Princes,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Stade Geoffroy-Guichard,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Stade de la Beaujoire,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Stade de Nice,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Stade de Bordeaux,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Stade de Lyon,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Stade de Marseille,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Golf national,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Arena Paris Sud,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Stade Yves-du-Manoir,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Arena Champ-de-Mars,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Paris La Défense Arena,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Centre aquatique,5,oui
1,3,"Natation
artistique",icones/Natation artistique.svg,Pont Alexandre-III,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Château de Versailles,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Teahupoo,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Centre national de tir,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Invalides,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Marina de Marseille,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Colline d'Elancourt,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Arena Paris Sud 1,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Stade Tour Eiffel,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Arena Paris Sud 6,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Clichy-sous-Bois,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Centre National de Tir de Châteauroux,NA,non
1,3,"Natation
artistique",icones/Natation artistique.svg,Pont Alexandre III,NA,non
2,3,Natation,icones/Natation.svg,Quais de Seine,NA,non
2,3,Natation,icones/Natation.svg,Stade de France,NA,non
2,3,Natation,icones/Natation.svg,Trocadéro,NA,non
2,3,Natation,icones/Natation.svg,Hôtel de ville-Invalides,NA,non
2,3,Natation,icones/Natation.svg,Stade nautique-Bassin eau calme,NA,non
2,3,Natation,icones/Natation.svg,Arena Porte de La Chapelle,NA,non
2,3,Natation,icones/Natation.svg,Stade Pierre-Mauroy,NA,non
2,3,Natation,icones/Natation.svg,Arena Bercy,NA,non
2,3,Natation,icones/Natation.svg,Concorde,NA,non
2,3,Natation,icones/Natation.svg,Stade tour Eiffel,NA,non
2,3,Natation,icones/Natation.svg,Stade BMX,NA,non
2,3,Natation,icones/Natation.svg,Stade Roland-Garros,NA,non
2,3,Natation,icones/Natation.svg,Arena Paris Nord,NA,non
2,3,Natation,icones/Natation.svg,Stade nautique-Bassin eau vive,NA,non
2,3,Natation,icones/Natation.svg,Vélodrome national,NA,non
2,3,Natation,icones/Natation.svg,Invalides-Pont Alexandre-III,NA,non
2,3,Natation,icones/Natation.svg,Site d'escalade,NA,non
2,3,Natation,icones/Natation.svg,Grand Palais,NA,non
2,3,Natation,icones/Natation.svg,Parc des Princes,NA,non
2,3,Natation,icones/Natation.svg,Stade Geoffroy-Guichard,NA,non
2,3,Natation,icones/Natation.svg,Stade de la Beaujoire,NA,non
2,3,Natation,icones/Natation.svg,Stade de Nice,NA,non
2,3,Natation,icones/Natation.svg,Stade de Bordeaux,NA,non
2,3,Natation,icones/Natation.svg,Stade de Lyon,NA,non
2,3,Natation,icones/Natation.svg,Stade de Marseille,NA,non
2,3,Natation,icones/Natation.svg,Golf national,NA,non
2,3,Natation,icones/Natation.svg,Arena Paris Sud,NA,non
2,3,Natation,icones/Natation.svg,Stade Yves-du-Manoir,NA,non
2,3,Natation,icones/Natation.svg,Arena Champ-de-Mars,NA,non
2,3,Natation,icones/Natation.svg,Paris La Défense Arena,90,oui
2,3,Natation,icones/Natation.svg,Centre aquatique,NA,non
2,3,Natation,icones/Natation.svg,Pont Alexandre-III,NA,non
2,3,Natation,icones/Natation.svg,Château de Versailles,NA,non
2,3,Natation,icones/Natation.svg,Teahupoo,NA,non
2,3,Natation,icones/Natation.svg,Centre national de tir,NA,non
2,3,Natation,icones/Natation.svg,Invalides,NA,non
2,3,Natation,icones/Natation.svg,Marina de Marseille,NA,non
2,3,Natation,icones/Natation.svg,Colline d'Elancourt,NA,non
2,3,Natation,icones/Natation.svg,Arena Paris Sud 1,NA,non
2,3,Natation,icones/Natation.svg,Stade Tour Eiffel,NA,non
2,3,Natation,icones/Natation.svg,Arena Paris Sud 6,NA,non
2,3,Natation,icones/Natation.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
2,3,Natation,icones/Natation.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
2,3,Natation,icones/Natation.svg,Clichy-sous-Bois,NA,non
2,3,Natation,icones/Natation.svg,Centre National de Tir de Châteauroux,NA,non
2,3,Natation,icones/Natation.svg,Pont Alexandre III,NA,non
3,3,Lutte,icones/Lutte.svg,Quais de Seine,NA,non
3,3,Lutte,icones/Lutte.svg,Stade de France,NA,non
3,3,Lutte,icones/Lutte.svg,Trocadéro,NA,non
3,3,Lutte,icones/Lutte.svg,Hôtel de ville-Invalides,NA,non
3,3,Lutte,icones/Lutte.svg,Stade nautique-Bassin eau calme,NA,non
3,3,Lutte,icones/Lutte.svg,Arena Porte de La Chapelle,NA,non
3,3,Lutte,icones/Lutte.svg,Stade Pierre-Mauroy,NA,non
3,3,Lutte,icones/Lutte.svg,Arena Bercy,NA,non
3,3,Lutte,icones/Lutte.svg,Concorde,NA,non
3,3,Lutte,icones/Lutte.svg,Stade tour Eiffel,NA,non
3,3,Lutte,icones/Lutte.svg,Stade BMX,NA,non
3,3,Lutte,icones/Lutte.svg,Stade Roland-Garros,NA,non
3,3,Lutte,icones/Lutte.svg,Arena Paris Nord,NA,non
3,3,Lutte,icones/Lutte.svg,Stade nautique-Bassin eau vive,NA,non
3,3,Lutte,icones/Lutte.svg,Vélodrome national,NA,non
3,3,Lutte,icones/Lutte.svg,Invalides-Pont Alexandre-III,NA,non
3,3,Lutte,icones/Lutte.svg,Site d'escalade,NA,non
3,3,Lutte,icones/Lutte.svg,Grand Palais,NA,non
3,3,Lutte,icones/Lutte.svg,Parc des Princes,NA,non
3,3,Lutte,icones/Lutte.svg,Stade Geoffroy-Guichard,NA,non
3,3,Lutte,icones/Lutte.svg,Stade de la Beaujoire,NA,non
3,3,Lutte,icones/Lutte.svg,Stade de Nice,NA,non
3,3,Lutte,icones/Lutte.svg,Stade de Bordeaux,NA,non
3,3,Lutte,icones/Lutte.svg,Stade de Lyon,NA,non
3,3,Lutte,icones/Lutte.svg,Stade de Marseille,NA,non
3,3,Lutte,icones/Lutte.svg,Golf national,NA,non
3,3,Lutte,icones/Lutte.svg,Arena Paris Sud,NA,non
3,3,Lutte,icones/Lutte.svg,Stade Yves-du-Manoir,NA,non
3,3,Lutte,icones/Lutte.svg,Arena Champ-de-Mars,108,oui
3,3,Lutte,icones/Lutte.svg,Paris La Défense Arena,NA,non
3,3,Lutte,icones/Lutte.svg,Centre aquatique,NA,non
3,3,Lutte,icones/Lutte.svg,Pont Alexandre-III,NA,non
3,3,Lutte,icones/Lutte.svg,Château de Versailles,NA,non
3,3,Lutte,icones/Lutte.svg,Teahupoo,NA,non
3,3,Lutte,icones/Lutte.svg,Centre national de tir,NA,non
3,3,Lutte,icones/Lutte.svg,Invalides,NA,non
3,3,Lutte,icones/Lutte.svg,Marina de Marseille,NA,non
3,3,Lutte,icones/Lutte.svg,Colline d'Elancourt,NA,non
3,3,Lutte,icones/Lutte.svg,Arena Paris Sud 1,NA,non
3,3,Lutte,icones/Lutte.svg,Stade Tour Eiffel,NA,non
3,3,Lutte,icones/Lutte.svg,Arena Paris Sud 6,NA,non
3,3,Lutte,icones/Lutte.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
3,3,Lutte,icones/Lutte.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
3,3,Lutte,icones/Lutte.svg,Clichy-sous-Bois,NA,non
3,3,Lutte,icones/Lutte.svg,Centre National de Tir de Châteauroux,NA,non
3,3,Lutte,icones/Lutte.svg,Pont Alexandre III,NA,non
4,3,Judo,icones/Judo.svg,Quais de Seine,NA,non
4,3,Judo,icones/Judo.svg,Stade de France,NA,non
4,3,Judo,icones/Judo.svg,Trocadéro,NA,non
4,3,Judo,icones/Judo.svg,Hôtel de ville-Invalides,NA,non
4,3,Judo,icones/Judo.svg,Stade nautique-Bassin eau calme,NA,non
4,3,Judo,icones/Judo.svg,Arena Porte de La Chapelle,NA,non
4,3,Judo,icones/Judo.svg,Stade Pierre-Mauroy,NA,non
4,3,Judo,icones/Judo.svg,Arena Bercy,NA,non
4,3,Judo,icones/Judo.svg,Concorde,NA,non
4,3,Judo,icones/Judo.svg,Stade tour Eiffel,NA,non
4,3,Judo,icones/Judo.svg,Stade BMX,NA,non
4,3,Judo,icones/Judo.svg,Stade Roland-Garros,NA,non
4,3,Judo,icones/Judo.svg,Arena Paris Nord,NA,non
4,3,Judo,icones/Judo.svg,Stade nautique-Bassin eau vive,NA,non
4,3,Judo,icones/Judo.svg,Vélodrome national,NA,non
4,3,Judo,icones/Judo.svg,Invalides-Pont Alexandre-III,NA,non
4,3,Judo,icones/Judo.svg,Site d'escalade,NA,non
4,3,Judo,icones/Judo.svg,Grand Palais,NA,non
4,3,Judo,icones/Judo.svg,Parc des Princes,NA,non
4,3,Judo,icones/Judo.svg,Stade Geoffroy-Guichard,NA,non
4,3,Judo,icones/Judo.svg,Stade de la Beaujoire,NA,non
4,3,Judo,icones/Judo.svg,Stade de Nice,NA,non
4,3,Judo,icones/Judo.svg,Stade de Bordeaux,NA,non
4,3,Judo,icones/Judo.svg,Stade de Lyon,NA,non
4,3,Judo,icones/Judo.svg,Stade de Marseille,NA,non
4,3,Judo,icones/Judo.svg,Golf national,NA,non
4,3,Judo,icones/Judo.svg,Arena Paris Sud,NA,non
4,3,Judo,icones/Judo.svg,Stade Yves-du-Manoir,NA,non
4,3,Judo,icones/Judo.svg,Arena Champ-de-Mars,75,oui
4,3,Judo,icones/Judo.svg,Paris La Défense Arena,NA,non
4,3,Judo,icones/Judo.svg,Centre aquatique,NA,non
4,3,Judo,icones/Judo.svg,Pont Alexandre-III,NA,non
4,3,Judo,icones/Judo.svg,Château de Versailles,NA,non
4,3,Judo,icones/Judo.svg,Teahupoo,NA,non
4,3,Judo,icones/Judo.svg,Centre national de tir,NA,non
4,3,Judo,icones/Judo.svg,Invalides,NA,non
4,3,Judo,icones/Judo.svg,Marina de Marseille,NA,non
4,3,Judo,icones/Judo.svg,Colline d'Elancourt,NA,non
4,3,Judo,icones/Judo.svg,Arena Paris Sud 1,NA,non
4,3,Judo,icones/Judo.svg,Stade Tour Eiffel,NA,non
4,3,Judo,icones/Judo.svg,Arena Paris Sud 6,NA,non
4,3,Judo,icones/Judo.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
4,3,Judo,icones/Judo.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
4,3,Judo,icones/Judo.svg,Clichy-sous-Bois,NA,non
4,3,Judo,icones/Judo.svg,Centre National de Tir de Châteauroux,NA,non
4,3,Judo,icones/Judo.svg,Pont Alexandre III,NA,non
5,3,Hockey,icones/Hockey.svg,Quais de Seine,NA,non
5,3,Hockey,icones/Hockey.svg,Stade de France,NA,non
5,3,Hockey,icones/Hockey.svg,Trocadéro,NA,non
5,3,Hockey,icones/Hockey.svg,Hôtel de ville-Invalides,NA,non
5,3,Hockey,icones/Hockey.svg,Stade nautique-Bassin eau calme,NA,non
5,3,Hockey,icones/Hockey.svg,Arena Porte de La Chapelle,NA,non
5,3,Hockey,icones/Hockey.svg,Stade Pierre-Mauroy,NA,non
5,3,Hockey,icones/Hockey.svg,Arena Bercy,NA,non
5,3,Hockey,icones/Hockey.svg,Concorde,NA,non
5,3,Hockey,icones/Hockey.svg,Stade tour Eiffel,NA,non
5,3,Hockey,icones/Hockey.svg,Stade BMX,NA,non
5,3,Hockey,icones/Hockey.svg,Stade Roland-Garros,NA,non
5,3,Hockey,icones/Hockey.svg,Arena Paris Nord,NA,non
5,3,Hockey,icones/Hockey.svg,Stade nautique-Bassin eau vive,NA,non
5,3,Hockey,icones/Hockey.svg,Vélodrome national,NA,non
5,3,Hockey,icones/Hockey.svg,Invalides-Pont Alexandre-III,NA,non
5,3,Hockey,icones/Hockey.svg,Site d'escalade,NA,non
5,3,Hockey,icones/Hockey.svg,Grand Palais,NA,non
5,3,Hockey,icones/Hockey.svg,Parc des Princes,NA,non
5,3,Hockey,icones/Hockey.svg,Stade Geoffroy-Guichard,NA,non
5,3,Hockey,icones/Hockey.svg,Stade de la Beaujoire,NA,non
5,3,Hockey,icones/Hockey.svg,Stade de Nice,NA,non
5,3,Hockey,icones/Hockey.svg,Stade de Bordeaux,NA,non
5,3,Hockey,icones/Hockey.svg,Stade de Lyon,NA,non
5,3,Hockey,icones/Hockey.svg,Stade de Marseille,NA,non
5,3,Hockey,icones/Hockey.svg,Golf national,NA,non
5,3,Hockey,icones/Hockey.svg,Arena Paris Sud,NA,non
5,3,Hockey,icones/Hockey.svg,Stade Yves-du-Manoir,46,oui
5,3,Hockey,icones/Hockey.svg,Arena Champ-de-Mars,NA,non
5,3,Hockey,icones/Hockey.svg,Paris La Défense Arena,NA,non
5,3,Hockey,icones/Hockey.svg,Centre aquatique,NA,non
5,3,Hockey,icones/Hockey.svg,Pont Alexandre-III,NA,non
5,3,Hockey,icones/Hockey.svg,Château de Versailles,NA,non
5,3,Hockey,icones/Hockey.svg,Teahupoo,NA,non
5,3,Hockey,icones/Hockey.svg,Centre national de tir,NA,non
5,3,Hockey,icones/Hockey.svg,Invalides,NA,non
5,3,Hockey,icones/Hockey.svg,Marina de Marseille,NA,non
5,3,Hockey,icones/Hockey.svg,Colline d'Elancourt,NA,non
5,3,Hockey,icones/Hockey.svg,Arena Paris Sud 1,NA,non
5,3,Hockey,icones/Hockey.svg,Stade Tour Eiffel,NA,non
5,3,Hockey,icones/Hockey.svg,Arena Paris Sud 6,NA,non
5,3,Hockey,icones/Hockey.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
5,3,Hockey,icones/Hockey.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
5,3,Hockey,icones/Hockey.svg,Clichy-sous-Bois,NA,non
5,3,Hockey,icones/Hockey.svg,Centre National de Tir de Châteauroux,NA,non
5,3,Hockey,icones/Hockey.svg,Pont Alexandre III,NA,non
6,3,Handball,icones/Handball.svg,Quais de Seine,NA,non
6,3,Handball,icones/Handball.svg,Stade de France,NA,non
6,3,Handball,icones/Handball.svg,Trocadéro,NA,non
6,3,Handball,icones/Handball.svg,Hôtel de ville-Invalides,NA,non
6,3,Handball,icones/Handball.svg,Stade nautique-Bassin eau calme,NA,non
6,3,Handball,icones/Handball.svg,Arena Porte de La Chapelle,NA,non
6,3,Handball,icones/Handball.svg,Stade Pierre-Mauroy,16,oui
6,3,Handball,icones/Handball.svg,Arena Bercy,NA,non
6,3,Handball,icones/Handball.svg,Concorde,NA,non
6,3,Handball,icones/Handball.svg,Stade tour Eiffel,NA,non
6,3,Handball,icones/Handball.svg,Stade BMX,NA,non
6,3,Handball,icones/Handball.svg,Stade Roland-Garros,NA,non
6,3,Handball,icones/Handball.svg,Arena Paris Nord,NA,non
6,3,Handball,icones/Handball.svg,Stade nautique-Bassin eau vive,NA,non
6,3,Handball,icones/Handball.svg,Vélodrome national,NA,non
6,3,Handball,icones/Handball.svg,Invalides-Pont Alexandre-III,NA,non
6,3,Handball,icones/Handball.svg,Site d'escalade,NA,non
6,3,Handball,icones/Handball.svg,Grand Palais,NA,non
6,3,Handball,icones/Handball.svg,Parc des Princes,NA,non
6,3,Handball,icones/Handball.svg,Stade Geoffroy-Guichard,NA,non
6,3,Handball,icones/Handball.svg,Stade de la Beaujoire,NA,non
6,3,Handball,icones/Handball.svg,Stade de Nice,NA,non
6,3,Handball,icones/Handball.svg,Stade de Bordeaux,NA,non
6,3,Handball,icones/Handball.svg,Stade de Lyon,NA,non
6,3,Handball,icones/Handball.svg,Stade de Marseille,NA,non
6,3,Handball,icones/Handball.svg,Golf national,NA,non
6,3,Handball,icones/Handball.svg,Arena Paris Sud,30,oui
6,3,Handball,icones/Handball.svg,Stade Yves-du-Manoir,NA,non
6,3,Handball,icones/Handball.svg,Arena Champ-de-Mars,NA,non
6,3,Handball,icones/Handball.svg,Paris La Défense Arena,NA,non
6,3,Handball,icones/Handball.svg,Centre aquatique,NA,non
6,3,Handball,icones/Handball.svg,Pont Alexandre-III,NA,non
6,3,Handball,icones/Handball.svg,Château de Versailles,NA,non
6,3,Handball,icones/Handball.svg,Teahupoo,NA,non
6,3,Handball,icones/Handball.svg,Centre national de tir,NA,non
6,3,Handball,icones/Handball.svg,Invalides,NA,non
6,3,Handball,icones/Handball.svg,Marina de Marseille,NA,non
6,3,Handball,icones/Handball.svg,Colline d'Elancourt,NA,non
6,3,Handball,icones/Handball.svg,Arena Paris Sud 1,NA,non
6,3,Handball,icones/Handball.svg,Stade Tour Eiffel,NA,non
6,3,Handball,icones/Handball.svg,Arena Paris Sud 6,NA,non
6,3,Handball,icones/Handball.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
6,3,Handball,icones/Handball.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
6,3,Handball,icones/Handball.svg,Clichy-sous-Bois,NA,non
6,3,Handball,icones/Handball.svg,Centre National de Tir de Châteauroux,NA,non
6,3,Handball,icones/Handball.svg,Pont Alexandre III,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Quais de Seine,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Stade de France,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Trocadéro,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Hôtel de ville-Invalides,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Stade nautique-Bassin eau calme,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Arena Porte de La Chapelle,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Stade Pierre-Mauroy,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Arena Bercy,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Concorde,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Stade tour Eiffel,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Stade BMX,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Stade Roland-Garros,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Arena Paris Nord,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Stade nautique-Bassin eau vive,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Vélodrome national,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Invalides-Pont Alexandre-III,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Site d'escalade,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Grand Palais,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Parc des Princes,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Stade Geoffroy-Guichard,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Stade de la Beaujoire,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Stade de Nice,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Stade de Bordeaux,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Stade de Lyon,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Stade de Marseille,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Golf national,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Arena Paris Sud,10,oui
7,3,Haltérophilie,icones/Haltérophilie.svg,Stade Yves-du-Manoir,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Arena Champ-de-Mars,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Paris La Défense Arena,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Centre aquatique,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Pont Alexandre-III,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Château de Versailles,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Teahupoo,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Centre national de tir,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Invalides,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Marina de Marseille,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Colline d'Elancourt,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Arena Paris Sud 1,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Stade Tour Eiffel,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Arena Paris Sud 6,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Clichy-sous-Bois,NA,non
7,3,Haltérophilie,icones/Haltérophilie.svg,Centre National de Tir de Châteauroux,NA,non
